league,season,position,team,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Serie_A,2015,9,Sampdoria,Sampdoria,38,10.0,10.0,18.0,48.0,61.0,40.0,40.525432,-7.474567999999998,38.24153,66.19322299999999,5.193222999999989,58.580225999999996,-20.338696000000002,10.372298335979538,9.064594649722718,180.0,264.0,36.562500000000014,-3.437499999999986
Serie_A,2015,10,Carpi,Carpi,38,9.0,11.0,18.0,37.0,57.0,38.0,43.37300779999999,6.373007799999989,36.368661800000005,51.796594999999996,-5.203405000000004,46.467496999999995,-10.098835199999998,11.501540600200451,6.2501944164700225,151.0,237.0,45.1928,7.192799999999998
Serie_A,2015,11,Sassuolo,Sassuolo,38,16.0,13.0,9.0,49.0,40.0,61.0,47.322888000000006,-1.677111999999994,41.99379300000001,42.93172599999998,2.9317259999999834,38.98685999999999,3.006933000000001,7.886056971802379,8.151485267472859,210.0,190.0,53.615,-7.384999999999998
Serie_A,2015,12,Napoli,Napoli,38,25.0,7.0,6.0,80.0,32.0,82.0,69.52683,-10.473169999999996,63.43644,26.6858098,-5.314190199999999,22.7587678,40.677672199999996,8.067018105467938,16.60372278860702,320.0,142.0,79.0669,-2.933099999999996
Serie_A,2015,13,Inter,Inter,38,20.0,7.0,11.0,50.0,38.0,67.0,54.29583899999999,4.295838999999987,52.01201999999999,44.25022530000001,6.250225300000011,39.5500193,12.462000699999999,9.589484058287912,10.851686381094796,246.0,191.0,58.84150000000001,-8.15849999999999
Serie_A,2015,14,Atalanta,Atalanta,38,11.0,12.0,15.0,41.0,47.0,45.0,46.076171,5.076171000000002,39.847407,51.409722,4.409722000000002,44.558048,-4.710641000000001,8.498916177490594,8.48641355461908,176.0,223.0,49.4234,4.423400000000001
Serie_A,2015,15,Empoli,Empoli,38,12.0,10.0,16.0,40.0,49.0,46.0,37.838528999999994,-2.161471000000006,36.315931,47.51194999999999,-1.4880500000000083,45.98936,-9.673429,8.394617537600844,8.509452292311462,208.0,188.0,44.4095,-1.5904999999999987
Serie_A,2015,16,Chievo,Chievo,38,13.0,11.0,14.0,43.0,45.0,50.0,40.589887,-2.4101130000000026,34.499586,51.087573000000006,6.087573000000006,47.9132,-13.413614,9.773279580763809,9.689545768040881,165.0,255.0,45.9056,-4.0944
Serie_A,2015,17,Fiorentina,Fiorentina,38,18.0,10.0,10.0,60.0,42.0,64.0,53.193084999999996,-6.806915000000004,46.30833199999999,36.21722189999999,-5.782778100000009,35.4559989,10.852333100000003,6.820672781987328,12.354877705537069,211.0,142.0,63.3056,-0.6944000000000017
Serie_A,2015,18,AC Milan,AC Milan,38,15.0,12.0,11.0,49.0,43.0,57.0,53.906376999999985,4.906376999999985,48.544399999999996,40.90908299999999,-2.0909170000000117,37.102661,11.441738999999998,7.822838896786889,9.279708461709044,232.0,183.0,60.290600000000005,3.290600000000005
Serie_A,2015,19,Frosinone,Frosinone,38,8.0,7.0,23.0,35.0,76.0,31.0,33.843419,-1.1565810000000027,31.559518999999998,74.23394400000001,-1.7660559999999919,67.349458,-35.789939,9.212314243440044,5.757819794023845,131.0,312.0,29.3813,-1.6187000000000005
Serie_A,2015,20,Torino,Torino,38,12.0,9.0,17.0,52.0,55.0,45.0,49.419914,-2.5800860000000014,41.04562600000001,41.29218000000001,-13.707819999999991,35.963083,5.082543000000001,11.519641367896654,9.729253674649598,212.0,182.0,57.516400000000004,12.516400000000004
Serie_A,2016,1,Roma,Roma,38,28.0,3.0,7.0,90.0,38.0,87.0,82.99652500000003,-7.003474999999966,72.33832500000001,41.07572000000001,3.075720000000011,38.03064200000001,34.307683,8.924835378608057,13.625250801895582,354.0,201.0,77.39059999999999,-9.609400000000008
Serie_A,2016,2,Lazio,Lazio,38,21.0,7.0,10.0,74.0,51.0,70.0,65.386424,-8.613575999999995,54.592029999999994,41.766694,-9.233305999999999,34.915002,19.677027999999993,9.800106820896797,12.178812146765802,312.0,168.0,67.3635,-2.636499999999998
Serie_A,2016,3,Bologna,Bologna,38,11.0,8.0,19.0,40.0,58.0,41.0,36.51112099999999,-3.4888790000000114,34.98856099999999,58.3028283,0.3028283000000016,54.4829073,-19.494346300000004,12.31054658106078,10.384529359334062,163.0,253.0,38.573,-2.4269999999999996
Serie_A,2016,4,Juventus,Juventus,38,29.0,4.0,5.0,77.0,27.0,91.0,68.736204,-8.263796,66.452314,23.597126100000004,-3.402873899999996,22.8358291,43.616484899999996,9.497837840157578,13.003988643664254,302.0,117.0,82.86330000000001,-8.13669999999999
Serie_A,2016,5,Udinese,Udinese,38,12.0,9.0,17.0,47.0,56.0,45.0,44.93708,-2.0629199999999983,42.591664,54.66102599999999,-1.3389740000000074,47.809335999999995,-5.217672,15.964506640132266,8.300475761775573,152.0,229.0,47.2225,2.2224999999999966
Serie_A,2016,6,Palermo,Palermo,38,6.0,8.0,24.0,33.0,77.0,26.0,28.915261,-4.084738999999999,28.153961000000002,60.941303999999995,-16.058696000000005,56.373602,-28.219640999999996,14.492819162970028,9.045939533105805,112.0,252.0,30.5223,4.522300000000001
Serie_A,2016,7,Genoa,Genoa,38,9.0,9.0,20.0,38.0,64.0,36.0,45.19648500000001,7.19648500000001,42.912632,51.2492213,-12.750778699999998,45.0224533,-2.1098213,10.944752190981433,10.335232035259775,192.0,206.0,48.9965,12.996499999999997
Serie_A,2016,8,Sampdoria,Sampdoria,38,12.0,12.0,14.0,49.0,55.0,48.0,46.17492,-2.82508,40.084531000000005,56.856517000000004,1.8565170000000037,50.68060700000001,-10.596075999999998,8.89762934139179,11.526173685825345,182.0,230.0,46.62,-1.3800000000000026
Serie_A,2016,9,Sassuolo,Sassuolo,38,14.0,7.0,17.0,60.0,61.0,49.0,50.56917999999999,-9.430820000000011,42.95623699999999,61.904520999999995,0.9045209999999955,55.695238999999994,-12.739002000000001,10.710245087534014,8.482836525860732,200.0,253.0,44.56219999999999,-4.43780000000001
Serie_A,2016,10,Napoli,Napoli,38,26.0,8.0,4.0,94.0,39.0,86.0,77.51204599999998,-16.487954000000016,72.93438299999998,32.160715,-6.839284999999997,29.11551800000001,43.818864999999995,10.275383416261326,21.2593311745099,309.0,132.0,81.2775,-4.722499999999997
Serie_A,2016,11,Inter,Inter,38,19.0,5.0,14.0,72.0,49.0,62.0,68.760473,-3.2395269999999954,64.95398,44.775497,-4.224502999999999,40.207829000000004,24.746150999999998,8.057059638691765,12.188575893237287,277.0,162.0,67.65110000000001,5.651100000000014
Serie_A,2016,12,Atalanta,Atalanta,38,21.0,9.0,8.0,62.0,41.0,72.0,61.393222,-0.6067779999999985,56.825424999999996,34.349982,-6.650018000000003,31.304793000000004,25.520632,9.714026088344786,10.100492955822533,242.0,181.0,68.9221,-3.0778999999999996
Serie_A,2016,13,Empoli,Empoli,38,8.0,8.0,22.0,29.0,61.0,32.0,35.091101599999995,6.091101599999995,30.4378816,67.01498299999999,6.014982999999987,60.143854,-29.705972399999997,10.26942650025562,8.67230356319895,182.0,278.0,33.29,1.2899999999999991
Serie_A,2016,14,Chievo,Chievo,38,12.0,7.0,19.0,43.0,61.0,43.0,42.739706000000005,-0.2602939999999947,38.171916,55.005944,-5.9940560000000005,50.438146,-12.266229999999997,12.937535874018474,10.170138801544544,160.0,252.0,45.8835,2.883499999999998
Serie_A,2016,15,Fiorentina,Fiorentina,38,16.0,12.0,10.0,63.0,57.0,60.0,55.137755,-7.8622450000000015,47.405875,53.30412899999999,-3.695871000000011,48.73634899999998,-1.330474000000001,8.74195284772315,13.689308284087762,214.0,212.0,55.6147,-4.385300000000001
Serie_A,2016,16,AC Milan,AC Milan,38,18.0,9.0,11.0,57.0,45.0,63.0,59.67272199999999,2.672721999999993,50.537243,50.20675199999999,5.206751999999987,43.21917599999999,7.318067,9.471376671872072,12.065183815224643,244.0,222.0,58.87670000000001,-4.123299999999993
Serie_A,2016,17,Torino,Torino,38,13.0,14.0,11.0,71.0,66.0,53.0,57.396986999999996,-13.603013000000004,49.634662999999996,61.71546100000001,-4.284538999999988,56.386416000000004,-6.751753,9.379121243992916,11.003839370328677,229.0,271.0,48.751,-4.249000000000002
Serie_A,2016,18,Pescara,Pescara,38,2.0,9.0,27.0,35.0,83.0,15.0,43.122026,8.122025999999998,37.79292999999999,68.409317,-14.590682999999999,63.841566,-26.048635999999995,12.310839389623533,8.797661201191032,241.0,261.0,38.0475,23.0475
Serie_A,2016,19,Crotone,Crotone,38,9.0,7.0,22.0,34.0,58.0,34.0,34.168614999999996,0.16861499999999552,30.362247000000004,61.22947599999999,3.229475999999991,53.616651,-23.254403999999997,14.57256422285061,6.913491558889663,130.0,227.0,33.9416,-0.0583999999999989
Serie_A,2016,20,Cagliari,Cagliari,38,14.0,5.0,19.0,55.0,76.0,47.0,42.424950100000004,-12.575049899999996,37.8476411,68.31559,-7.68441,59.11852399999999,-21.270882900000004,12.713377925673928,8.242377751519006,177.0,267.0,36.1688,-10.831200000000003
Serie_A,2018,1,Roma,Roma,38,18.0,12.0,8.0,66.0,48.0,66.0,68.39417499999999,2.39417499999999,63.826450000000015,52.793821,4.793821000000001,47.464805,16.361645,13.657052678286998,13.705715562099583,296.0,219.0,62.12980000000001,-3.87019999999999
Serie_A,2018,2,Lazio,Lazio,38,17.0,8.0,13.0,56.0,46.0,59.0,61.265079,5.265079,56.697329,46.445482,0.4454819999999984,41.868607,14.828721999999999,11.66945118963083,13.172013275267307,337.0,196.0,61.03829999999999,2.0382999999999925
Serie_A,2018,3,Bologna,Bologna,38,11.0,11.0,16.0,48.0,56.0,44.0,48.10065300000001,0.10065300000000832,44.29415300000001,51.055622,-4.944378,48.01042100000001,-3.7162679999999995,13.43292008239862,9.090118792411563,200.0,238.0,48.953500000000005,4.953500000000005
Serie_A,2018,4,Juventus,Juventus,38,28.0,6.0,4.0,70.0,30.0,90.0,64.52717999999999,-5.472820000000013,58.43683100000001,35.032053100000006,5.032053100000006,31.986936800000002,26.449894199999996,10.160174461892913,13.964740610341345,290.0,158.0,70.9299,-19.070099999999996
Serie_A,2018,5,Udinese,Udinese,38,11.0,10.0,17.0,39.0,53.0,43.0,42.48628299999999,3.486282999999993,36.219480000000004,62.23432600000001,9.23432600000001,55.382728,-19.163248000000003,14.520379095856688,8.258603130964934,166.0,290.0,38.6658,-4.334200000000003
Serie_A,2018,6,Genoa,Genoa,38,8.0,14.0,16.0,39.0,57.0,38.0,44.539067800000005,5.539067800000005,40.73264880000001,56.354305,-0.6456950000000035,51.78655499999999,-11.0539062,12.171971027378426,9.15807988738573,235.0,255.0,44.68179999999999,6.681799999999988
Serie_A,2018,7,Sampdoria,Sampdoria,38,15.0,8.0,15.0,60.0,51.0,53.0,53.194756000000005,-6.805243999999995,44.059380000000004,54.274882,3.274881999999998,48.048578,-3.989197999999999,9.506282647281557,12.864331295295298,290.0,215.0,50.94820000000001,-2.051799999999993
Serie_A,2018,8,Sassuolo,Sassuolo,38,9.0,16.0,13.0,53.0,60.0,43.0,49.754823,-3.245176999999998,45.948365,61.10733100000001,1.1073310000000092,55.0172524,-9.068887400000001,11.569352101445403,11.226541331411864,191.0,220.0,45.63980000000001,2.639800000000008
Serie_A,2018,9,Napoli,Napoli,38,24.0,7.0,7.0,74.0,36.0,79.0,68.237943,-5.762056999999999,65.19279300000001,36.5023365,0.5023364999999984,33.457179499999995,31.7356135,10.724236356146056,18.070187315701816,344.0,181.0,74.4511,-4.548900000000003
Serie_A,2018,10,Inter,Inter,38,20.0,9.0,9.0,57.0,33.0,69.0,66.473848,9.473848000000004,59.622361,38.40134100000001,5.401341000000009,34.594895,25.027466,9.183001992827656,17.124038331568347,311.0,192.0,71.74619999999999,2.7461999999999875
Serie_A,2018,11,Atalanta,Atalanta,38,20.0,9.0,9.0,77.0,46.0,69.0,74.42529300000001,-2.5747069999999894,71.38009299999999,41.849468,-4.150531999999998,38.043013,33.33708,8.926904684413559,13.724031476548811,367.0,164.0,71.8826,2.8825999999999965
Serie_A,2018,12,Empoli,Empoli,38,10.0,8.0,20.0,51.0,70.0,38.0,52.061419,1.0614190000000008,46.596410000000006,63.327380000000005,-6.672619999999995,57.237067,-10.640656999999997,14.096073605930853,11.303252408069469,292.0,265.0,46.53980000000001,8.539800000000007
Serie_A,2018,13,Chievo,Chievo,38,2.0,14.0,22.0,25.0,75.0,20.0,36.476329500000006,11.476329500000006,31.9085255,62.692868000000004,-12.307131999999996,59.480417,-27.571891499999996,13.518123249549014,11.513253708093977,147.0,296.0,35.00010000000001,15.00010000000001
Serie_A,2018,14,Fiorentina,Fiorentina,38,8.0,17.0,13.0,47.0,45.0,41.0,54.123063,7.123063000000002,49.55528,44.078408800000005,-0.9215911999999946,39.5107318,10.044548200000001,9.725814176769413,10.542368629965594,211.0,194.0,59.218,18.218000000000004
Serie_A,2018,15,AC Milan,AC Milan,38,19.0,11.0,8.0,55.0,36.0,68.0,52.164812999999995,-2.835187000000005,49.119692699999995,41.701701,5.701701,37.895201,11.224491700000002,11.936967300692881,14.056290574537217,255.0,194.0,60.10640000000001,-7.893599999999992
Serie_A,2018,16,Frosinone,Frosinone,38,5.0,10.0,23.0,29.0,69.0,25.0,36.10325209999999,7.103252099999992,32.296790099999996,64.5936685,-4.406331499999993,60.7872985,-28.490508400000003,14.777898995615475,9.125747001085424,139.0,335.0,35.9425,10.942500000000003
Serie_A,2018,17,Torino,Torino,38,16.0,15.0,7.0,52.0,37.0,63.0,46.471205000000005,-5.528794999999995,41.903656999999995,48.943205,11.943204999999999,45.136753,-3.2330959999999997,7.604060630869537,8.572115784590986,219.0,215.0,49.838100000000004,-13.161899999999996
Serie_A,2018,18,Cagliari,Cagliari,38,10.0,11.0,17.0,36.0,54.0,41.0,40.939495,4.939495000000001,38.655595,63.74084,9.740839999999999,56.12792400000001,-17.472329000000002,10.488324884477441,12.999506442603387,196.0,292.0,39.3664,-1.6336000000000013
Serie_A,2018,19,SPAL 2013,SPAL 2013,38,11.0,9.0,18.0,44.0,56.0,42.0,43.28407000000001,-0.7159299999999931,37.193884000000004,54.011207999999996,-1.9887920000000037,50.20475,-13.010865999999998,12.367779236372225,10.449170340038396,139.0,288.0,44.733999999999995,2.7339999999999947
Serie_A,2018,20,Parma Calcio 1913,Parma Calcio 1913,38,10.0,11.0,17.0,41.0,61.0,41.0,41.0986435,0.09864350000000144,37.2921849,64.98114400000001,3.9811440000000147,58.89079000000002,-21.598605100000004,16.819575085383626,7.936237585238112,128.0,346.0,36.78450000000001,-4.215499999999992
Serie_A,2019,1,Verona,Verona,38,12.0,13.0,13.0,47.0,51.0,49.0,52.48853999999999,5.488539999999993,45.577634999999994,53.952586,2.9525859999999966,47.100938,-1.5233029999999994,9.32662932255677,11.318568169760772,248.0,295.0,50.2636,1.2635999999999967
Serie_A,2019,2,Roma,Roma,38,21.0,7.0,10.0,77.0,51.0,70.0,78.31580199999999,1.3158019999999908,67.657826,49.150226,-1.8497739999999965,41.422453000000004,26.235373000000003,11.654481647521404,14.162294075589067,331.0,187.0,70.2617,0.2617000000000047
Serie_A,2019,3,Lazio,Lazio,38,24.0,6.0,8.0,79.0,42.0,78.0,67.54901199999999,-11.45098800000001,53.71882600000001,52.333138999999996,10.333138999999996,45.4816,8.237226,13.2908074357645,13.495134208036458,345.0,230.0,62.18300000000001,-15.816999999999993
Serie_A,2019,4,Bologna,Bologna,38,12.0,11.0,15.0,52.0,65.0,47.0,57.414224,5.414223999999997,52.846505,54.874572,-10.125428,48.6962847,4.1502203,8.074800309141855,10.53484026106631,222.0,280.0,52.96819999999999,5.968199999999989
Serie_A,2019,5,Juventus,Juventus,38,26.0,5.0,7.0,76.0,43.0,83.0,73.77452799999999,-2.2254720000000106,63.116505000000004,40.996703,-2.0032970000000034,31.640492000000002,31.476013,9.041600045606433,15.61171237041326,270.0,174.0,71.23939999999999,-11.76060000000001
Serie_A,2019,6,Udinese,Udinese,38,12.0,9.0,17.0,37.0,51.0,45.0,43.68813599999999,6.688135999999993,43.68813599999999,52.54057100000001,1.540571000000007,44.76245900000001,-1.0743230000000015,15.99331626233042,10.448701029131822,212.0,273.0,49.32430000000001,4.324300000000008
Serie_A,2019,7,Genoa,Genoa,38,10.0,9.0,19.0,47.0,73.0,39.0,49.888493000000004,2.888493000000004,37.542762,59.509382900000006,-13.490617099999994,52.657724900000005,-15.114962900000002,11.588148030039191,10.932318102262736,215.0,308.0,46.11939999999999,7.119399999999992
Serie_A,2019,8,Sampdoria,Sampdoria,38,12.0,6.0,20.0,48.0,65.0,42.0,48.91522600000001,0.9152260000000112,40.455070000000006,56.21436,-8.78564,49.362819,-8.907749,12.973793863851194,9.99149795427111,205.0,232.0,49.711899999999986,7.711899999999986
Serie_A,2019,9,Sassuolo,Sassuolo,38,14.0,9.0,15.0,69.0,63.0,51.0,53.418449,-15.581550999999997,48.850694000000004,65.06921700000001,2.069217000000009,58.217555999999995,-9.366862000000001,10.111099625072104,12.684175229243829,279.0,254.0,46.165400000000005,-4.834599999999995
Serie_A,2019,10,Napoli,Napoli,38,18.0,8.0,12.0,61.0,50.0,62.0,63.877947000000006,2.877947000000006,60.071495,43.17308,-6.826920000000001,37.082685999999995,22.988809,11.922602000869757,17.5376637124382,310.0,174.0,66.4911,4.491100000000003
Serie_A,2019,11,Inter,Inter,38,24.0,10.0,4.0,81.0,36.0,82.0,73.95315099999999,-7.046849000000009,65.490966,39.357559,3.357559000000002,36.31236599999999,29.1786,9.19927776770703,16.556413233181264,327.0,192.0,75.37709999999998,-6.6229000000000156
Serie_A,2019,12,Atalanta,Atalanta,38,23.0,9.0,6.0,98.0,48.0,78.0,86.17474399999998,-11.825256000000024,78.52735399999999,41.726789999999994,-6.273210000000006,37.159127,41.368227000000005,8.02085203600679,13.795979813838178,369.0,144.0,76.01250000000002,-1.987499999999983
Serie_A,2019,13,Fiorentina,Fiorentina,38,12.0,13.0,13.0,51.0,48.0,49.0,53.491568999999984,2.491568999999984,45.11738899999999,50.29621,2.296210000000002,41.922047000000006,3.195342,13.25083920252159,9.524442445506761,229.0,189.0,54.92249999999999,5.922499999999992
Serie_A,2019,14,AC Milan,AC Milan,38,19.0,9.0,10.0,63.0,46.0,66.0,65.26674100000001,2.2667410000000103,58.415148,46.415707000000005,0.4157070000000047,38.540585,19.874563000000002,8.956627413171024,13.002845405520015,323.0,182.0,65.46650000000001,-0.5334999999999894
Serie_A,2019,15,Torino,Torino,38,11.0,7.0,20.0,46.0,68.0,40.0,43.486072,-2.513928,37.395689999999995,63.49371800000001,-4.506281999999992,55.11947800000001,-17.723787999999995,9.322558894970774,8.504657045613584,178.0,258.0,39.04169999999999,-0.9583000000000084
Serie_A,2019,16,Cagliari,Cagliari,38,11.0,12.0,15.0,52.0,56.0,45.0,41.92321599999999,-10.07678400000001,37.24051299999999,60.98321399999999,4.98321399999999,54.131521,-16.891008,14.311661516632222,9.755232145168781,166.0,305.0,40.053999999999995,-4.946000000000005
Serie_A,2019,17,SPAL 2013,SPAL 2013,38,5.0,5.0,28.0,27.0,77.0,20.0,39.072378900000004,12.072378900000004,33.7432819,71.97010900000001,-5.029890999999992,65.87972300000001,-32.136441100000006,12.625781586417176,10.476135107450581,180.0,300.0,30.4908,10.4908
Serie_A,2019,18,Parma Calcio 1913,Parma Calcio 1913,38,14.0,7.0,17.0,56.0,57.0,49.0,47.123382,-8.876618,42.555627,64.12507199999999,7.125071999999989,56.51221700000001,-13.956589999999998,13.84050120798641,8.943925710479604,202.0,304.0,41.83030000000001,-7.169699999999992
Serie_A,2019,19,Brescia,Brescia,38,6.0,7.0,25.0,35.0,79.0,25.0,43.248823,8.248823000000002,40.2036627,78.38189999999999,-0.6181000000000125,70.00769199999999,-29.8040293,14.789719874861746,7.180933172871472,190.0,375.0,33.1357,8.1357
Serie_A,2019,20,Lecce,Lecce,38,9.0,8.0,21.0,52.0,85.0,35.0,53.46674800000001,1.4667480000000097,41.871010000000005,91.973066,6.973066000000003,82.076327,-40.205317,16.84094455148887,10.678573402673447,217.0,362.0,34.9167,-0.08330000000000126
Serie_A,2020,1,Verona,Verona,38,10.0,13.0,15.0,43.0,48.0,43.0,47.96816499999999,4.968164999999992,45.684310999999994,52.45181099999999,4.451810999999992,47.122789999999995,-1.4384790000000005,9.002272778694657,10.159041782019152,226.0,252.0,49.6215,6.6214999999999975
Serie_A,2020,2,Roma,Roma,38,18.0,9.0,11.0,68.0,55.0,63.0,72.108761,4.108761000000001,66.018436,50.3298882,-4.670111800000001,45.61381419999999,20.404621799999994,11.705182312704611,15.299488452829495,311.0,219.0,65.2041,2.204099999999997
Serie_A,2020,3,Lazio,Lazio,38,21.0,5.0,12.0,61.0,55.0,68.0,58.698203,-2.3017970000000005,50.959072,48.842817999999994,-6.157182000000006,41.229983999999995,9.729088,11.073563632580802,14.7459960189192,308.0,185.0,57.383599999999994,-10.616400000000006
Serie_A,2020,4,Bologna,Bologna,38,10.0,11.0,17.0,51.0,65.0,41.0,57.533429,6.533428999999998,54.389114,67.59128999999999,2.5912899999999865,60.607817999999995,-6.218703999999998,9.965644235027547,10.995364727238321,224.0,297.0,49.3561,8.356099999999998
Serie_A,2020,5,Juventus,Juventus,38,23.0,9.0,6.0,77.0,38.0,78.0,83.527209,6.527208999999999,75.77079100000002,38.3306424,0.3306424000000021,31.4789634,44.2918276,10.417656172108694,16.379226691186336,303.0,201.0,79.47429999999999,1.4742999999999853
Serie_A,2020,6,Udinese,Udinese,38,10.0,10.0,18.0,42.0,58.0,40.0,48.2359499,6.235949900000001,45.1907549,56.37765739999999,-1.6223426000000103,45.719575400000004,-0.5288205000000008,16.438458698003966,9.675981874272829,221.0,258.0,48.9141,8.914099999999998
Serie_A,2020,7,Genoa,Genoa,38,10.0,12.0,16.0,47.0,58.0,42.0,40.71210979999999,-6.287890200000007,37.666911799999994,62.68223499999999,4.6822349999999915,57.353306999999994,-19.6863952,14.864498902584907,10.940379158404186,146.0,316.0,38.5967,-3.4033000000000015
Serie_A,2020,8,Sampdoria,Sampdoria,38,15.0,7.0,16.0,52.0,54.0,52.0,46.701056,-5.298943999999999,42.13346299999999,58.625572,4.625571999999998,51.69065799999999,-9.557195,13.1173077478804,10.442175468583462,216.0,274.0,44.07160000000001,-7.928399999999989
Serie_A,2020,9,Sassuolo,Sassuolo,38,17.0,11.0,10.0,64.0,56.0,62.0,61.60984140000001,-2.3901585999999924,50.95186339999999,54.824356899999984,-1.1756431000000163,51.017860899999995,-0.06599750000000182,9.404299303060162,17.235745413250168,328.0,274.0,57.3118,-4.688200000000002
Serie_A,2020,10,Napoli,Napoli,38,24.0,5.0,9.0,86.0,41.0,77.0,74.97941100000001,-11.020588999999987,68.756419,41.88085199999999,0.8808519999999902,38.074361999999994,30.682057,13.296694309522008,15.615250198416241,294.0,172.0,73.83300000000001,-3.1669999999999874
Serie_A,2020,11,Inter,Inter,38,28.0,7.0,3.0,89.0,35.0,91.0,78.345854,-10.654145999999997,71.41090299999999,40.5927965,5.592796499999999,34.975565499999995,36.4353375,14.972178595357457,19.259453384288808,359.0,188.0,77.3246,-13.675399999999996
Serie_A,2020,12,Atalanta,Atalanta,38,23.0,9.0,6.0,90.0,47.0,78.0,82.00699900000001,-7.9930009999999925,76.677939,39.9381104,-7.061889600000001,33.734822400000006,42.943116599999996,9.63642903270192,13.909656979744508,454.0,162.0,77.5714,-0.428600000000003
Serie_A,2020,13,Fiorentina,Fiorentina,38,9.0,13.0,16.0,47.0,59.0,40.0,46.200452999999996,-0.799547000000004,41.632697,62.023305,3.0233050000000006,53.516531,-11.883834,13.45339626928055,9.555109480106744,186.0,228.0,42.985099999999996,2.9850999999999956
Serie_A,2020,14,AC Milan,AC Milan,38,24.0,7.0,7.0,74.0,41.0,79.0,75.047326,1.0473259999999982,59.54505700000001,48.838073,7.838073000000001,45.02064,14.524417,10.804889631269821,12.487301587133329,310.0,236.0,68.7492,-10.250799999999998
Serie_A,2020,15,Torino,Torino,38,7.0,16.0,15.0,50.0,69.0,37.0,49.600598000000005,-0.3994019999999949,44.919856,64.220508,-4.779492000000005,56.590734,-11.670878000000002,11.709636597684478,9.543563367922363,165.0,261.0,44.6822,7.682200000000002
Serie_A,2020,16,Crotone,Crotone,38,6.0,5.0,27.0,45.0,92.0,23.0,39.640285999999996,-5.359714000000004,32.78869,77.482685,-14.517314999999996,73.67618100000001,-40.88749100000001,13.593847086452893,9.50461127830603,164.0,301.0,29.8733,6.8733
Serie_A,2020,17,Cagliari,Cagliari,38,9.0,10.0,19.0,43.0,59.0,37.0,45.60103939999999,2.6010393999999906,41.794543399999995,65.263162,6.263161999999994,61.456672999999995,-19.6621296,14.25793116471526,10.003681164770612,214.0,329.0,41.12580000000001,4.125800000000012
Serie_A,2020,18,Benevento,Benevento,38,7.0,12.0,19.0,40.0,75.0,33.0,38.653000999999996,-1.3469990000000038,33.175642999999994,70.476685,-4.523314999999997,66.57207899999999,-33.396435999999994,15.324951861419029,8.612673660353801,205.0,302.0,32.7468,-0.25319999999999965
Serie_A,2020,19,Parma Calcio 1913,Parma Calcio 1913,38,3.0,11.0,24.0,39.0,83.0,20.0,42.97962659999999,3.979626599999989,39.17325059999999,66.69014500000002,-16.309854999999985,64.40624500000001,-25.232994399999995,12.991955605221492,12.10433572666082,171.0,292.0,37.494400000000006,17.494400000000006
Serie_A,2020,20,Spezia,Spezia,38,9.0,12.0,17.0,52.0,72.0,39.0,47.89874569999999,-4.101254300000008,44.092247699999994,70.58547100000001,-1.4145289999999875,62.87335900000001,-18.7811113,11.88014827909653,11.441905800960782,202.0,260.0,39.5221,0.5221000000000018
Serie_A,2023,1,Verona,Verona,38,9.0,11.0,18.0,38.0,51.0,38.0,38.45941900000001,0.4594190000000111,32.911457,58.52309900000001,7.523099000000009,57.000499000000005,-24.089042000000003,12.727979100620999,10.010592166154526,145.0,234.0,38.1649,0.16490000000000293
Serie_A,2023,2,Roma,Roma,38,18.0,9.0,11.0,65.0,46.0,63.0,56.916115999999995,-8.083884000000005,47.78051899999999,47.026691,1.0266909999999996,43.220195,4.560323999999999,13.223309863555064,16.441075195695703,269.0,208.0,59.25429999999999,-3.7457000000000065
Serie_A,2023,3,Lazio,Lazio,38,18.0,7.0,13.0,49.0,39.0,61.0,51.38863,2.388629999999999,48.343437,45.257035,6.257035000000002,42.973138000000006,5.370299,13.700544485382375,17.029914923968803,277.0,199.0,57.7808,-3.2192000000000007
Serie_A,2023,4,Bologna,Bologna,38,18.0,14.0,6.0,54.0,32.0,68.0,54.02534999999999,0.02534999999998888,50.21889399999999,39.69945299999999,7.699452999999991,34.370354999999996,15.848539000000002,11.393621827877821,16.173910793147922,217.0,167.0,61.3969,-6.603099999999998
Serie_A,2023,5,Juventus,Juventus,38,19.0,14.0,5.0,54.0,31.0,71.0,63.48249099999999,9.482490999999989,59.55021099999999,31.769131100000003,0.7691311000000027,29.3368151,30.213395900000002,14.979176174961866,13.98883696877328,242.0,175.0,74.63830000000002,3.638300000000015
Serie_A,2023,6,Udinese,Udinese,38,6.0,19.0,13.0,37.0,53.0,37.0,44.8805609,7.880560899999999,41.835361899999995,53.146404000000004,0.14640400000000398,46.294708199999995,-4.4593463,19.245863960558044,7.745895991799623,122.0,258.0,49.011199999999995,12.011199999999995
Serie_A,2023,7,Genoa,Genoa,38,12.0,13.0,13.0,45.0,45.0,49.0,38.69294,-6.30706,33.950853,47.771867,2.7718670000000003,44.635006,-10.684152999999998,14.758775134316863,12.452357893616652,168.0,229.0,44.327600000000004,-4.672399999999996
